age,gender,program,average.first.period,scholarship.perc,loan.perc,retention,dropout.semester,socioeconomic.level,foreign,social.lag
0.10526315789473695,1,15,0.8333333333,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.8216666667,0.0,0.0,1,0.0,3,0,1
0.26315789473684215,1,4,0.9450000000000001,0.6,0.6666666666666667,1,0.0,3,2,1
0.10526315789473695,0,15,0.78,0.0,0.0,1,0.0,2,0,1
0.3157894736842106,0,4,0.925,0.45,0.8333333333333334,1,0.0,2,0,2
0.3157894736842106,1,14,0.92,0.35,0.8333333333333334,1,0.0,6,0,1
0.10526315789473695,0,15,0.9400000000000001,0.4,0.0,1,0.0,5,0,1
0.10526315789473695,1,15,0.88,0.0,0.0,1,0.0,2,0,1
0.10526315789473695,0,15,0.8333333333,0.0,0.0,1,0.0,5,0,1
0.10526315789473695,0,15,0.9416666667,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.9400000000000001,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.9166666667,0.6,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.9033333333,0.6,0.0,1,0.0,6,0,1
0.052631578947368474,0,15,0.7433333333000001,0.0,0.0,1,0.0,3,0,1
0.1578947368421053,1,15,0.9166666667,0.4,0.0,1,0.0,5,0,1
0.1578947368421053,0,15,0.8466666667,0.4,0.0,1,0.0,6,2,1
0.10526315789473695,0,15,0.8616666667,0.3,0.0,1,0.0,2,0,1
0.10526315789473695,1,15,0.8283333333,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.91,0.0,0.0,1,0.0,5,0,1
0.21052631578947367,1,7,0.8250000000000001,0.0,0.0,1,0.0,3,2,1
0.10526315789473695,0,17,0.8200000000000001,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.8250000000000001,0.0,0.0,1,0.0,2,0,1
0.26315789473684215,0,7,0.91,0.4,0.0,1,0.0,6,0,1
0.3157894736842106,1,3,0.99,0.0,0.0,1,0.0,2,0,1
0.3157894736842106,0,7,0.86,0.0,0.8333333333333334,1,0.0,3,0,1
0.10526315789473695,0,15,0.9016666667,0.4,0.0,1,0.0,3,0,1
0.10526315789473695,1,15,0.8616666667,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.8466666667,0.4,0.0,1,0.0,2,0,1
0.10526315789473695,1,17,0.7183333333,0.0,0.0,1,0.0,6,0,1
0.052631578947368474,0,15,0.7633333333000001,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.8533333333,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.865,0.3,0.0,1,0.0,3,0,1
0.1578947368421053,0,15,0.97,0.4,0.0,1,0.0,5,0,1
0.1578947368421053,1,15,0.71,0.0,0.0,1,0.0,6,0,1
0.052631578947368474,0,17,0.87,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,0,17,0.8783333333000001,0.4,0.0,1,0.0,6,0,1
0.1578947368421053,0,15,0.775,0.1,0.0,1,0.0,6,0,1
0.052631578947368474,1,15,0.9550000000000001,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.7966666667,0.0,0.0,1,0.0,3,0,1
0.26315789473684215,0,3,0.99,0.0,0.8333333333333334,0,1.0,6,0,1
0.21052631578947367,1,7,0.835,0.0,0.0,1,0.0,2,0,1
0.26315789473684215,1,14,0.92,0.45,0.8333333333333334,1,0.0,5,0,1
0.26315789473684215,1,7,0.8233333333,0.35,0.8333333333333334,1,0.0,6,0,1
0.21052631578947367,1,14,0.8333333333,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.8583333333000001,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.8366666667,0.0,0.0,0,1.0,3,0,1
0.10526315789473695,0,15,0.885,0.3,0.0,1,0.0,6,0,1
0.052631578947368474,0,17,0.8733333333000001,0.4,0.0,1,0.0,2,0,1
0.052631578947368474,1,15,0.76,0.0,0.0,1,0.0,3,0,1
0.10526315789473695,0,15,0.8300000000000001,0.4,0.0,1,0.0,2,0,1
0.052631578947368474,0,15,0.8200000000000001,0.4,0.0,1,0.0,6,0,1
0.052631578947368474,0,15,0.8533333333,0.0,0.0,1,0.0,5,0,1
0.052631578947368474,0,15,0.8300000000000001,0.3,0.0,1,0.0,6,0,1
0.052631578947368474,0,15,0.9,0.0,0.0,0,1.0,3,0,1
0.10526315789473695,1,15,0.79,0.0,0.0,1,0.0,2,0,1
0.052631578947368474,0,15,0.8633333333000001,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,1,7,0.895,0.45,0.8333333333333334,1,0.0,3,0,1
0.26315789473684215,1,7,0.915,0.55,0.0,1,0.0,2,2,0
0.21052631578947367,1,5,0.975,0.4,0.0,1,0.0,3,0,1
0.26315789473684215,1,4,0.835,0.3,0.8333333333333334,1,0.0,5,0,1
0.052631578947368474,0,15,0.7433333333000001,0.0,0.0,1,0.0,6,2,1
0.1578947368421053,1,15,0.9233333333,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.685,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.8200000000000001,0.3,0.0,1,0.0,2,0,1
0.10526315789473695,1,15,0.8983333333000001,0.0,0.0,0,1.0,2,0,1
0.10526315789473695,0,15,0.8633333333000001,0.0,0.0,1,0.0,5,0,1
0.10526315789473695,0,15,0.835,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,0,4,0.9400000000000001,0.2,0.0,1,0.0,6,0,1
0.052631578947368474,0,15,0.8666666667,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,1,3,0.99,0.55,0.8333333333333334,1,0.0,5,2,1
0.10526315789473695,0,15,0.8166666667,0.0,0.0,1,0.0,3,0,1
0.1578947368421053,1,15,0.6333333333000001,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,1,7,0.8300000000000001,0.15,0.5,1,0.0,6,0,1
0.10526315789473695,1,15,0.9016666667,0.0,0.0,1,0.0,3,0,1
0.1578947368421053,1,15,0.8883333333000001,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,1,14,0.8933333333000001,0.0,0.0,1,0.0,3,0,1
0.26315789473684215,0,3,0.99,0.0,0.0,1,0.0,3,0,1
0.1578947368421053,1,15,0.6333333333000001,0.0,0.0,1,0.0,2,0,1
0.10526315789473695,1,17,0.7416666667,0.3,0.0,1,0.0,2,0,1
0.26315789473684215,1,14,0.8666666667,0.55,0.0,1,0.0,3,2,1
0.26315789473684215,0,3,0.98,0.0,0.0,1,0.0,5,0,1
0.21052631578947367,1,7,0.8200000000000001,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.81,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.7166666667,0.0,0.0,1,0.0,5,0,1
0.10526315789473695,1,15,0.885,0.0,0.0,1,0.0,5,2,1
0.10526315789473695,0,15,0.6933333333,0.0,0.0,0,0.5,5,0,1
0.1578947368421053,0,15,0.8416666667,0.2,0.0,1,0.0,3,0,1
0.10526315789473695,0,15,0.905,0.5,0.0,1,0.0,2,0,1
0.1578947368421053,0,15,0.8316666667,0.0,0.0,1,0.0,3,2,1
0.21052631578947367,0,5,0.85,0.0,0.8333333333333334,0,0.5,3,0,1
0.26315789473684215,0,14,0.87,0.0,0.8333333333333334,1,0.0,3,0,1
0.26315789473684215,1,7,0.87,0.2,0.0,1,0.0,3,0,2
0.10526315789473695,0,15,0.6933333333,0.0,0.0,1,0.0,6,0,1
0.052631578947368474,0,15,0.6866666667,0.0,0.0,1,0.0,2,0,1
0.26315789473684215,1,7,0.835,0.0,0.0,1,0.0,2,0,2
0.368421052631579,1,4,0.76,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,1,14,0.8333333333,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,1,17,0.5433333333,0.0,0.0,1,0.0,5,0,1
0.1578947368421053,1,17,0.5633333333,0.0,0.0,1,0.0,2,0,1
0.21052631578947367,1,15,0.8966666667,0.0,0.0,0,1.0,5,0,1
0.10526315789473695,1,15,0.8333333333,0.0,0.0,1,0.0,3,0,1
0.3157894736842106,0,3,0.91,0.0,0.8333333333333334,1,0.0,6,0,1
0.42105263157894735,1,4,0.9500000000000001,0.35,0.8333333333333334,1,0.0,3,0,2
0.052631578947368474,1,15,0.6833333333,0.0,0.0,1,0.0,5,0,1
0.052631578947368474,0,15,0.8300000000000001,0.0,0.0,1,0.0,3,0,1
0.052631578947368474,1,15,0.7233333333,0.0,0.0,1,0.0,3,0,1
0.052631578947368474,1,15,0.6216666667,0.0,0.0,1,0.0,5,2,1
0.10526315789473695,1,15,0.8316666667,0.0,0.0,1,0.0,3,0,1
0.21052631578947367,0,14,0.5133333333000001,0.0,0.0,0,1.0,5,2,1
0.10526315789473695,1,15,0.7733333333000001,0.2,0.0,1,0.0,3,0,1
0.10526315789473695,1,15,0.8933333333000001,0.4,0.0,1,0.0,3,0,1
0.052631578947368474,1,15,0.8966666667,0.0,0.0,1,0.0,5,0,1
0.052631578947368474,1,15,0.8833333333000001,0.4,0.0,1,0.0,5,0,1
0.1578947368421053,1,15,0.89,0.4,0.0,1,0.0,2,0,1
0.21052631578947367,1,4,0.9500000000000001,0.2,0.6666666666666667,1,0.0,5,0,1
0.1578947368421053,0,15,0.9466666667,0.4,0.0,1,0.0,3,0,1
0.052631578947368474,1,15,0.8166666667,0.3,0.0,1,0.0,3,0,1
0.052631578947368474,0,17,0.8966666667,0.4,0.0,1,0.0,5,0,1
0.052631578947368474,0,15,0.8133333333,0.1,0.0,1,0.0,2,2,1
0.10526315789473695,1,17,0.8733333333000001,0.0,0.0,1,0.0,2,0,1
0.10526315789473695,0,15,0.8816666667,0.3,0.0,1,0.0,6,0,1
0.052631578947368474,1,17,0.8416666667,0.3,0.0,1,0.0,3,0,1
0.10526315789473695,0,15,0.9533333333,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,0,17,0.9183333333,0.5,0.0,1,0.0,5,0,1
0.10526315789473695,0,17,0.8533333333,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,1,17,0.8733333333000001,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,1,4,0.9400000000000001,0.45,0.8333333333333334,1,0.0,3,2,1
0.26315789473684215,1,14,0.9433333333,0.3,0.6666666666666667,1,0.0,6,0,1
0.10526315789473695,0,17,0.9466666667,0.4,0.0,1,0.0,3,0,1
0.10526315789473695,1,15,0.725,0.0,0.0,1,0.0,5,0,1
0.10526315789473695,1,15,0.9116666667,0.5,0.0,1,0.0,5,0,1
0.10526315789473695,0,15,0.9083333333,0.4,0.0,1,0.0,2,0,1
0.052631578947368474,1,15,0.8200000000000001,0.3,0.0,1,0.0,6,0,1
0.10526315789473695,1,17,0.9,0.0,0.0,1,0.0,2,0,1
0.10526315789473695,0,15,0.9616666667,0.4,0.0,1,0.0,2,0,1
0.10526315789473695,1,15,0.8816666667,0.3,0.0,1,0.0,2,0,1
0.10526315789473695,0,17,0.87,0.3,0.0,1,0.0,5,0,1
0.10526315789473695,1,15,0.8683333333000001,0.1,0.0,1,0.0,6,0,1
0.052631578947368474,1,17,0.7783333333,0.0,0.0,1,0.0,2,0,1
0.21052631578947367,0,14,0.9533333333,0.4,0.0,1,0.0,6,2,1
0.3157894736842106,0,3,0.99,0.0,0.0,1,0.0,6,0,1
0.21052631578947367,1,7,0.965,0.0,0.0,1,0.0,3,0,1
0.052631578947368474,1,15,0.8383333333,0.2,0.0,1,0.0,3,0,1
0.21052631578947367,1,7,0.9,0.0,0.0,1,0.0,6,0,1
0.052631578947368474,1,15,0.845,0.0,0.0,1,0.0,2,0,1
0.10526315789473695,1,15,0.7566666667,0.2,0.0,1,0.0,3,0,1
0.052631578947368474,0,15,0.635,0.0,0.0,1,0.0,3,0,1
0.10526315789473695,1,15,0.8150000000000001,0.2,0.0,1,0.0,5,0,1
0.10526315789473695,0,17,0.8783333333000001,0.3,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.9033333333,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,0,17,0.8883333333000001,0.5,0.0,1,0.0,5,0,1
0.10526315789473695,0,15,0.93,0.1,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.9433333333,0.4,0.0,1,0.0,3,0,1
0.052631578947368474,0,15,0.9583333333,0.5,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.8616666667,0.0,0.0,1,0.0,3,0,1
0.10526315789473695,1,17,0.8666666667,0.1,0.0,1,0.0,2,0,1
0.10526315789473695,0,17,0.9066666667,0.2,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.9316666667,0.4,0.0,1,0.0,5,0,1
0.10526315789473695,1,17,0.7733333333000001,0.9,0.0,1,0.0,3,0,1
0.10526315789473695,0,17,0.9483333333,0.6,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.8716666667,0.3,0.0,1,0.0,2,0,1
0.10526315789473695,1,17,0.7883333333,0.0,0.0,1,0.0,3,0,1
0.10526315789473695,1,15,0.8483333333,0.4,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.8583333333000001,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.8216666667,0.2,0.0,1,0.0,6,0,1
0.052631578947368474,1,17,0.845,0.0,0.0,1,0.0,6,0,1
0.052631578947368474,0,15,0.7516666667,0.3,0.0,1,0.0,6,0,1
0.21052631578947367,1,7,0.9550000000000001,0.1,0.0,1,0.0,3,0,1
0.26315789473684215,1,14,0.9333333333,0.4,0.0,1,0.0,5,0,1
0.26315789473684215,0,18,0.9400000000000001,0.0,0.0,1,0.0,3,2,1
0.26315789473684215,1,7,0.985,0.4,0.0,1,0.0,6,0,1
0.21052631578947367,1,14,0.9366666667,0.35,0.8333333333333334,1,0.0,2,2,2
0.21052631578947367,0,4,0.9500000000000001,0.4,0.0,1,0.0,6,0,1
0.21052631578947367,1,7,0.965,0.55,0.8333333333333334,1,0.0,2,0,0
0.26315789473684215,0,14,0.9233333333,0.25,0.8333333333333334,0,0.5,5,0,1
0.1578947368421053,0,15,0.8116666667,0.0,0.0,1,0.0,3,0,1
0.10526315789473695,0,15,0.7516666667,0.0,0.0,1,0.0,3,0,1
0.10526315789473695,0,15,0.6900000000000001,0.5,0.0,1,0.0,5,0,1
0.10526315789473695,0,15,0.9483333333,0.5,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.79,0.2,0.0,1,0.0,2,0,1
0.26315789473684215,1,5,0.9400000000000001,0.3,0.0,1,0.0,6,0,1
0.21052631578947367,1,14,0.9433333333,0.45,0.0,1,0.0,2,0,0
0.26315789473684215,1,7,0.925,0.45,0.8333333333333334,1,0.0,6,2,1
0.21052631578947367,0,14,0.8966666667,0.35,0.8333333333333334,1,0.0,5,0,1
0.26315789473684215,1,7,0.9400000000000001,0.25,0.8333333333333334,1,0.0,5,0,1
0.3157894736842106,1,3,0.97,0.6,0.0,0,1.0,2,0,1
0.10526315789473695,0,15,0.9433333333,0.1,0.0,1,0.0,3,2,1
0.10526315789473695,0,15,0.8533333333,0.5,0.0,0,1.0,3,0,1
0.10526315789473695,0,15,0.81,0.2,0.0,1,0.0,6,0,1
0.1578947368421053,1,15,0.9533333333,0.5,0.0,1,0.0,6,0,1
0.10526315789473695,0,15,0.9183333333,0.4,0.0,1,0.0,5,0,1
0.10526315789473695,1,15,0.8916666666999999,0.3,0.0,1,0.0,6,0,1
0.26315789473684215,0,4,0.97,0.04,0.0,1,0.0,3,0,1
0.26315789473684215,1,7,0.92,0.15,0.5,1,0.0,6,0,1
0.21052631578947367,1,14,0.9433333333,0.0,0.0,1,0.0,6,0,1
0.21052631578947367,0,3,0.97,0.0,0.0,1,0.0,5,2,1
0.21052631578947367,1,7,0.905,0.25,0.0,1,0.0,5,0,1
0.3157894736842106,0,14,0.9366666667,0.0,0.8333333333333334,1,0.0,5,0,1
0.10526315789473695,0,15,0.8,0.0,0.0,1,0.0,3,0,1
0.052631578947368474,0,15,0.59,0.3,0.0,0,0.5,3,0,1
0.10526315789473695,0,15,0.8866666667,0.3,0.0,1,0.0,3,0,1
0.21052631578947367,1,3,0.99,0.55,0.8333333333333334,1,0.0,5,0,1
0.10526315789473695,0,17,0.6900000000000001,0.0,0.0,1,0.0,3,0,1
0.26315789473684215,1,3,0.97,0.15,0.5,1,0.0,2,0,2
0.26315789473684215,0,14,0.9733333333,0.55,0.8333333333333334,1,0.0,6,0,1
0.21052631578947367,0,3,0.97,0.4,1.0,1,0.0,6,0,1
0.26315789473684215,0,3,0.97,0.15,0.5,0,1.0,6,0,1
0.21052631578947367,0,17,0.9183333333,0.0,0.0,1,0.0,6,1,1
0.21052631578947367,0,14,0.9633333333,0.15,0.0,1,0.0,6,0,1
0.1578947368421053,1,15,0.8933333333000001,0.2,0.0,1,0.0,2,0,1
0.21052631578947367,0,14,0.9433333333,0.0,0.0,1,0.0,4,2,1
0.1578947368421053,0,15,0.8383333333,0.0,0.0,1,0.0,2,0,1
0.3157894736842106,0,14,0.78,0.0,0.8333333333333334,1,0.0,3,2,1
0.42105263157894735,0,3,0.97,0.0,0.0,1,0.0,6,1,1
0.10526315789473695,0,15,0.88,0.0,0.0,1,0.0,5,0,1
0.10526315789473695,1,15,0.9166666667,0.0,0.0,1,0.0,3,2,1
0.052631578947368474,0,17,0.8716666667,0.0,0.0,1,0.0,2,0,1
0.10526315789473695,0,15,0.7783333333,0.0,0.0,1,0.0,3,0,1
0.26315789473684215,0,4,0.88,0.2,0.6666666666666667,1,0.0,6,0,1
0.26315789473684215,1,14,0.8933333333000001,0.2,1.0,1,0.0,3,0,1
0.10526315789473695,0,15,0.855,0.0,0.0,0,1.0,5,0,1
0.21052631578947367,0,14,0.7933333333,0.0,0.0,1,0.0,2,0,1
0.10526315789473695,0,17,0.7366666667,0.0,0.0,1,0.0,3,0,1
0.47368421052631593,1,14,0.89,0.0,0.0,1,0.0,6,2,1
0.21052631578947367,1,4,0.525,0.0,0.0,1,0.0,2,2,1
0.42105263157894735,0,3,0.99,0.0,0.0,1,0.0,6,0,1
0.42105263157894735,1,14,0.84,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,0,7,0.8200000000000001,0.7,0.33333333333333337,1,0.0,6,2,1
0.26315789473684215,0,14,0.9033333333,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,0,14,0.8266666667,0.0,0.0,1,0.0,6,2,1
0.3157894736842106,0,14,0.89,0.0,0.0,1,0.0,5,0,1
0.3157894736842106,1,14,0.865,0.0,0.0,0,0.5,6,0,1
0.26315789473684215,1,14,0.9466666667,0.2,0.6666666666666667,1,0.0,6,2,1
0.3157894736842106,1,7,0.985,0.9,0.0,1,0.0,3,2,1
0.3157894736842106,1,7,0.885,0.0,0.0,0,1.0,6,0,1
0.3157894736842106,1,14,0.8200000000000001,0.0,0.0,0,1.0,6,0,1
0.368421052631579,1,14,0.9433333333,0.5,0.0,1,0.0,6,0,1
0.368421052631579,0,14,0.89,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,0,3,0.98,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,0,14,0.8933333333000001,0.0,0.0,1,0.0,6,0,1
0.368421052631579,0,14,0.9133333333,0.0,0.8333333333333334,1,0.0,6,0,1
0.26315789473684215,1,7,0.9550000000000001,0.4,0.8333333333333334,1,0.0,5,0,1
0.26315789473684215,0,14,0.9633333333,0.4,0.8333333333333334,0,0.5,6,0,1
0.26315789473684215,1,5,0.99,0.4,0.0,1,0.0,5,0,1
0.21052631578947367,0,7,0.86,0.55,0.8333333333333334,1,0.0,3,0,1
0.26315789473684215,0,7,0.92,0.0,0.0,1,0.0,6,2,1
0.26315789473684215,0,14,0.9,0.4,0.0,1,0.0,6,2,1
0.26315789473684215,1,14,0.9233333333,0.25,0.8333333333333334,1,0.0,5,0,1
0.26315789473684215,1,7,0.88,0.0,0.0,1,0.0,6,2,1
0.26315789473684215,0,5,0.985,0.4,0.0,1,0.0,6,0,1
0.21052631578947367,0,7,0.9450000000000001,0.1,0.33333333333333337,1,0.0,6,0,1
0.26315789473684215,1,7,0.985,0.5,0.0,1,0.0,6,0,1
0.26315789473684215,0,14,0.91,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,1,14,0.84,0.0,0.0,1,0.0,6,0,1
0.21052631578947367,1,6,0.93,0.0,0.0,1,0.0,6,2,1
0.3157894736842106,0,3,0.9,0.4,0.0,1,0.0,6,0,1
0.26315789473684215,0,3,0.97,0.2,0.6666666666666667,1,0.0,6,0,1
0.26315789473684215,0,4,0.84,0.15,0.5,1,0.0,3,0,1
0.26315789473684215,1,3,0.88,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,0,14,0.9500000000000001,0.35,0.8333333333333334,1,0.0,6,0,1
0.21052631578947367,1,7,0.965,0.2,0.0,1,0.0,6,0,1
0.26315789473684215,1,6,0.855,0.05,0.16666666666666669,1,0.0,3,0,1
0.26315789473684215,1,14,0.8633333333000001,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,0,14,0.875,0.0,0.0,1,0.0,6,2,1
0.26315789473684215,0,3,0.98,0.25,0.8333333333333334,0,0.5,3,0,1
0.21052631578947367,1,14,0.9133333333,0.9,0.0,1,0.0,6,2,1
0.21052631578947367,0,14,0.97,0.2,0.0,1,0.0,6,0,1
0.21052631578947367,0,14,0.8433333333,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,0,14,0.9066666667,0.25,0.8333333333333334,1,0.0,6,0,1
0.21052631578947367,0,3,0.93,0.15,0.5,1,0.0,6,2,1
0.26315789473684215,1,1,0.72,0.25,0.8333333333333334,1,0.0,6,2,1
0.26315789473684215,0,14,0.8533333333,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,0,14,0.9466666667,0.35,0.8333333333333334,1,0.0,5,0,1
0.26315789473684215,1,7,0.9550000000000001,0.5,0.0,1,0.0,6,2,1
0.26315789473684215,1,14,0.9666666667,0.6,0.0,1,0.0,6,0,1
0.26315789473684215,1,1,0.91,0.25,0.8333333333333334,1,0.0,6,2,1
0.3157894736842106,0,3,0.81,0.0,0.0,1,0.0,6,2,1
0.631578947368421,1,14,0.8633333333000001,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,0,3,0.92,0.9,0.0,1,0.0,6,0,1
0.26315789473684215,0,4,0.87,0.9,0.0,1,0.0,6,0,1
0.3157894736842106,1,4,0.795,0.0,0.8333333333333334,1,0.0,6,0,1
0.26315789473684215,1,14,0.9233333333,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,0,7,0.9550000000000001,0.5,0.0,1,0.0,6,0,1
0.42105263157894735,0,1,0.775,0.0,0.0,1,0.0,5,0,1
0.21052631578947367,0,3,0.85,0.9,0.0,1,0.0,5,0,1
0.47368421052631593,0,18,0.9625,0.0,0.0,1,0.0,6,2,1
0.42105263157894735,1,3,0.77,0.0,0.0,0,0.5,6,0,1
0.5263157894736843,1,10,0.9079522525,0.0,0.0,1,0.0,6,2,1
0.21052631578947367,1,18,0.8925000000000001,0.0,0.0,1,0.0,6,2,1
0.21052631578947367,0,18,0.72,0.0,0.0,1,0.0,3,2,1
0.21052631578947367,1,5,0.79,0.0,0.0,1,0.0,3,2,1
0.26315789473684215,0,3,0.91,0.0,0.0,1,0.0,2,0,1
0.3157894736842106,1,14,0.9,0.0,0.0,1,0.0,3,2,1
0.21052631578947367,1,7,0.885,0.2,0.6666666666666667,1,0.0,3,0,1
0.26315789473684215,1,7,0.9,0.5,0.0,1,0.0,3,0,1
0.26315789473684215,1,14,0.9133333333,0.2,0.6666666666666667,1,0.0,6,2,1
0.26315789473684215,1,14,0.9133333333,0.35,0.8333333333333334,1,0.0,3,0,2
0.10526315789473695,0,15,0.8183333333,0.4,0.0,1,0.0,6,0,1
0.26315789473684215,1,5,0.9500000000000001,0.0,0.0,1,0.0,3,2,1
0.10526315789473695,1,15,0.8116666667,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,1,7,0.81,0.0,0.0,0,0.5,1,2,2
0.10526315789473695,0,15,0.89,0.2,0.0,1,0.0,6,0,1
0.3157894736842106,0,7,0.775,0.0,0.0,1,0.0,6,0,1
0.10526315789473695,1,15,0.9633333333,0.6,0.0,1,0.0,3,0,1
0.052631578947368474,0,15,0.8933333333000001,0.0,0.0,1,0.0,3,0,1
0.21052631578947367,0,3,0.71,0.4,0.6666666666666667,1,0.0,6,0,1
0.10526315789473695,1,15,0.9466666667,0.2,0.0,1,0.0,6,0,1
0.052631578947368474,1,15,0.8266666667,0.0,0.0,1,0.0,5,2,1
0.368421052631579,1,3,0.84,0.0,0.0,1,0.0,5,0,1
0.368421052631579,0,14,0.9933333333000001,0.55,0.8333333333333334,1,0.0,6,2,1
0.3157894736842106,1,7,0.72,0.0,0.0,1,0.0,5,0,1
0.368421052631579,1,3,0.55,0.0,0.0,1,0.0,5,0,1
0.3157894736842106,1,14,0.8333333333,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,1,7,0.0,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,0,0,0.99,0.0,0.0,1,0.0,5,0,1
0.368421052631579,1,14,0.84,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,0,3,0.96,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,1,7,0.8250000000000001,0.15,0.5,1,0.0,6,0,1
0.3157894736842106,1,3,0.92,0.0,0.0,1,0.0,5,0,1
0.3157894736842106,1,6,0.96,0.0,0.0,0,1.0,5,0,1
0.26315789473684215,0,3,1.0,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,0,18,0.98,0.2,0.0,1,0.0,6,0,1
0.26315789473684215,0,14,0.7866666667,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,1,1,0.98,0.5,0.0,1,0.0,6,0,1
0.26315789473684215,0,1,1.0,0.5,0.5,1,0.0,6,0,1
0.26315789473684215,0,1,0.9400000000000001,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,1,4,0.995,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,0,4,0.9400000000000001,0.4,0.0,1,0.0,6,0,1
0.26315789473684215,1,1,1.0,0.4,0.5,1,0.0,6,0,1
0.26315789473684215,1,1,0.9400000000000001,0.4,0.0,1,0.0,6,0,1
0.26315789473684215,1,14,0.8766666667,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,0,14,0.0,0.0,0.0,0,0.25,6,0,1
0.3157894736842106,1,1,0.9400000000000001,0.0,0.0,1,0.0,5,0,1
0.3157894736842106,1,0,0.99,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,0,1,0.98,0.0,0.0,1,0.0,5,0,1
0.3157894736842106,1,1,0.89,0.15,0.5,1,0.0,5,0,1
0.26315789473684215,1,7,0.9400000000000001,0.2,0.6666666666666667,1,0.0,6,0,1
0.3157894736842106,0,14,0.9633333333,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,1,18,0.9500000000000001,0.9,0.0,1,0.0,6,0,1
0.3157894736842106,0,0,0.91,0.4,0.0,1,0.0,6,0,1
0.26315789473684215,1,14,0.8966666667,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,0,18,0.925,0.0,0.0,1,0.0,6,0,1
0.26315789473684215,0,7,0.935,0.0,0.0,1,0.0,5,0,1
0.26315789473684215,0,14,0.0,0.0,0.0,0,0.25,6,0,1
0.26315789473684215,0,3,0.88,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,1,1,0.87,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,0,14,0.9033333333,0.4,0.0,1,0.0,6,0,1
0.26315789473684215,1,1,0.88,0.0,0.0,1,0.0,6,0,1
0.3157894736842106,1,14,0.7733333333000001,0.0,0.0,1,0.0,6,0,1
